#a_id,w_id,product title,amazon_price,walmart_price,average battery life,brand,display resolution,hard disk size,laptop computer type,operating system,processor (cpu) manufacturer,processor count,processor speed,ram size,screen size
a1138,w3370,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$2249.21,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3371,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$2249.21,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3372,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$2249.21,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3374,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$2249.24,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3376,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$2249.24,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3377,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$2249.24,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3382,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$2249.24,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3384,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$2249.24,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3386,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$2249.24,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3387,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$2249.24,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3394,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$2299.21,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3395,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$2299.21,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3396,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$2299.21,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3399,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$2349.21,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3400,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$2349.21,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3401,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$2349.21,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3402,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$2349.21,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3403,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$2349.21,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3404,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$2349.21,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3405,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$2349.21,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3406,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$2349.21,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3407,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$2349.21,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3409,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$2399.24,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3410,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$2399.24,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3413,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$2399.24,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3415,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$2399.24,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3416,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$2399.24,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3417,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$2399.24,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3420,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$2449.21,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3421,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$2449.21,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3422,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$2449.21,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3439,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$3099.21,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3440,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$3099.21,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3441,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$3099.21,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3443,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$3149.21,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3444,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$3149.21,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3445,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$3149.21,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3449,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$3229.51,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3450,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$3229.51,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3452,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$3229.51,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3454,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$3229.51,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3455,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$3229.51,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3458,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$3249.21,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3459,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$3249.21,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3460,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$3249.21,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3461,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$3279.51,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3463,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$3279.51,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3465,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$3279.51,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3467,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$3279.51,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3471,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$3429.51,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3473,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$3429.51,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3474,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$3429.51,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3475,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$3429.51,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3476,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$3429.51,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3477,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$3429.51,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3478,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$3429.51,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a1138,w3479,Lenovo ThinkPad T470s Windows 10 Pro Laptop - Intel Core i7-7600U 20GB RAM 256GB PCIe NVMe SSD 14 IPS WQHD (2560x1440) Matte Display Fingerprint Reader Smart Card Reader Black Color,$1949.16,$3429.51,,Lenovo,2560x1440,256 GB,,Windows 10,Intel,2,3.9 GHz,20 GB,14in
a114,w2719,HP EliteBook Folio 9470M 14 Intel Core i5-3427U 1.8GHz 8GB 180GB SSD Windows 10 Pro (Certified Refurbished),$268.50,$289.95,,HP,,180 GB,PC,Windows 10,Intel,1,1.8 GHz,8 GB,14in
a114,w2905,HP EliteBook Folio 9470M 14 Intel Core i5-3427U 1.8GHz 8GB 180GB SSD Windows 10 Pro (Certified Refurbished),$268.50,$999.00,,HP,,180 GB,PC,Windows 10,Intel,1,1.8 GHz,8 GB,14in
a1140,w624,HP Envy 17t 17.3 Full HD High Performance Touchscreen Laptop PC (6th Gen i7-6700HQ Quad-Core Processor 16GB RAM 1TB HDDDVD Burner Backlit Keyboard Windows 10),$919.00,$964.95,,HP,1920x1080,1 TB,Touchscreen,Windows 10,Intel,4,2.6 GHz,16 GB,17.3in
a1140,w718,HP Envy 17t 17.3 Full HD High Performance Touchscreen Laptop PC (6th Gen i7-6700HQ Quad-Core Processor 16GB RAM 1TB HDDDVD Burner Backlit Keyboard Windows 10),$919.00,$975.45,,HP,1920x1080,1 TB,,Windows 10,Intel,4,2.6 GHz,16 GB,17.3in
a1140,w786,HP Envy 17t 17.3 Full HD High Performance Touchscreen Laptop PC (6th Gen i7-6700HQ Quad-Core Processor 16GB RAM 1TB HDDDVD Burner Backlit Keyboard Windows 10),$919.00,N/A,,HP,1920x1080,1 TB,Touchscreen,Windows 10,Intel,4,2.6 GHz,16 GB,17.3in
a1144,w2492,HP 250 G5 15.6 Laptop Computer - Black; Intel Core i3-5005U Windows 10 Home 64-bit; 8GB RAM; 1TB Hard Drive,$438.84,$2459.00,,HP,1366x768,1 TB,PC,Windows 10,Intel,2,2 GHz,8 GB,15.6in
a1144,w654,HP 250 G5 15.6 Laptop Computer - Black; Intel Core i3-5005U Windows 10 Home 64-bit; 8GB RAM; 1TB Hard Drive,$438.84,$1994.44,0 h,HP,1366x768,1 TB,PC,Windows 10,Intel,2,2 GHz,8 GB,15.6in
a1145,w2438,Dell XPS 15 9560 Laptop - 0NK7T (15” Display i5-7300HQ 2.50GHz 8GB DDR4 1TB HDD 32GB SSD GTX 1050 Thunderbolt 3 Backlit Keyboard Windows 10 Pro 64),$1399.11,$1392.24,11.5 hours,Dell,1920X1080 pixels,32,PC,Windows 10,Intel,4,2.5 GHz,8 GB,15.6in
a1147,w936,Dell 2YTYK Latitude E5480 14 Touchscreen Laptop with Intel Core i5-7300U 8GB RAM 256GB SSD Black,$1092.80,N/A,0 h,Dell,1920x1080 pixels,256,PC,Windows 10,Intel,1,2.6 GHz,8 GB,14in
a115,w1431,ASUS ROG STRIX Gaming Laptop 17 Full HD 120Hz Panel Intel Core i7 2.8GHz GTX 1080 8GB 16GB DDR4 256GB PCIe SSD 1TB HDD Black Aluminum Hairline (GL702VI-WB74),$1899.00,$849.00,,Asus,1920 x 1080 pixels,256.0,,Windows 10,Intel,4,2.8 GHz,16 GB,17.3in
a1151,w3788,Apple MacBook Pro ME864LL/A 13.3-Inch Laptop with Retina Display (OLD VERSION),$1499.99,$831.49,9 hours,Apple,2560x1600 pixels,128,Macbook,Mac OS X,Intel,1,2.4 GHz,4 GB,13.3in
a116,w107,2018 Newest HP ENVY x360 Convertible 2-in-1 Full HD IPS 15.6 Touchscreen Notebook Intel Quad Core i7-8550U Processor 12GB Memory 1TB Hard Drive HD Webcam Backlit Keyboard Bang & Olufsen Audio,$813.00,$569.00,,HP,1920x1080,1 TB,,Windows 10,Intel,2,1.8 GHz,12 GB,15.6in
a116,w113,2018 Newest HP ENVY x360 Convertible 2-in-1 Full HD IPS 15.6 Touchscreen Notebook Intel Quad Core i7-8550U Processor 12GB Memory 1TB Hard Drive HD Webcam Backlit Keyboard Bang & Olufsen Audio,$813.00,$569.00,,HP,1920x1080,1 TB,,Windows 10,Intel,2,1.8 GHz,12 GB,15.6in
a1161,w240,Lenovo Yoga Y720 13 Premium Thin Light Convertible 2 in 1 Laptop PC (Intel 8th Gen i7 Quad Core 13.3 1920x1080 Full HD Touch 16GB RAM 512GB PCIe SSD Thunderbolt Fingerprint Win 10 Pro),$1399.00,$1749.00,,Lenovo,,512 GB,,Windows 10,Intel,4,1.8 GHz,16 GB,13.3in
a1161,w241,Lenovo Yoga Y720 13 Premium Thin Light Convertible 2 in 1 Laptop PC (Intel 8th Gen i7 Quad Core 13.3 1920x1080 Full HD Touch 16GB RAM 512GB PCIe SSD Thunderbolt Fingerprint Win 10 Pro),$1399.00,$1258.95,,Lenovo,,512 GB,,Windows 10,Intel,4,1.8 GHz,16 GB,13.3in
a1161,w376,Lenovo Yoga Y720 13 Premium Thin Light Convertible 2 in 1 Laptop PC (Intel 8th Gen i7 Quad Core 13.3 1920x1080 Full HD Touch 16GB RAM 512GB PCIe SSD Thunderbolt Fingerprint Win 10 Pro),$1399.00,$1349.00,,Lenovo,,512 GB,,Windows 10,Intel,4,1.8 GHz,16 GB,13.3in
a1161,w427,Lenovo Yoga Y720 13 Premium Thin Light Convertible 2 in 1 Laptop PC (Intel 8th Gen i7 Quad Core 13.3 1920x1080 Full HD Touch 16GB RAM 512GB PCIe SSD Thunderbolt Fingerprint Win 10 Pro),$1399.00,$1599.00,,Lenovo,,512 GB,,Windows 10,Intel,4,1.8 GHz,16 GB,13.3in
a1161,w513,Lenovo Yoga Y720 13 Premium Thin Light Convertible 2 in 1 Laptop PC (Intel 8th Gen i7 Quad Core 13.3 1920x1080 Full HD Touch 16GB RAM 512GB PCIe SSD Thunderbolt Fingerprint Win 10 Pro),$1399.00,$2499.00,,Lenovo,,512 GB,,Windows 10,Intel,4,1.8 GHz,16 GB,13.3in
a1161,w531,Lenovo Yoga Y720 13 Premium Thin Light Convertible 2 in 1 Laptop PC (Intel 8th Gen i7 Quad Core 13.3 1920x1080 Full HD Touch 16GB RAM 512GB PCIe SSD Thunderbolt Fingerprint Win 10 Pro),$1399.00,$2649.00,,Lenovo,,512 GB,,Windows 10,Intel,4,1.8 GHz,16 GB,13.3in
a1164,w802,DELL Flagship Inspiron 2-in-1 13.3 Touch-Screen Laptop - Intel Core i5 -7200U - 8GB Memory - 256GB Solid State Drive - Gray,$741.45,$1469.99,17.00 h,Dell,1920 x 1080,256 GB,PC,Windows 10,Intel,4,2.5 GHz,12 GB,13.3in
a1166,w1309,Acer Laptop Intel Core i5 1.60 GHz 8 GB Ram 256 GB SSD Windows 10 Home (Certified Refurbished),$617.99,$569.00,0 h,Acer,1920 x 1080,256,,Windows 10,Intel,4,1.6 GHz,8 GB,13.3in
a1166,w2320,Acer Laptop Intel Core i5 1.60 GHz 8 GB Ram 256 GB SSD Windows 10 Home (Certified Refurbished),$617.99,$299.99,,Acer,1920 x 1080,256,PC,Windows 10,Intel,4,1.6 GHz,8 GB,13.3in
a1166,w2450,Acer Laptop Intel Core i5 1.60 GHz 8 GB Ram 256 GB SSD Windows 10 Home (Certified Refurbished),$617.99,$390.88,,Acer,1920 x 1080,256,,Windows 10,Intel,4,1.6 GHz,8 GB,13.3in
a1166,w4539,Acer Laptop Intel Core i5 1.60 GHz 8 GB Ram 256 GB SSD Windows 10 Home (Certified Refurbished),$617.99,$584.84,,Acer,1920 x 1080,256,,Windows 10,Intel,4,1.6 GHz,8 GB,13.3in
a1166,w4551,Acer Laptop Intel Core i5 1.60 GHz 8 GB Ram 256 GB SSD Windows 10 Home (Certified Refurbished),$617.99,$627.89,,Acer,1920 x 1080,256,,Windows 10,Intel,4,1.6 GHz,8 GB,13.3in
a1166,w662,Acer Laptop Intel Core i5 1.60 GHz 8 GB Ram 256 GB SSD Windows 10 Home (Certified Refurbished),$617.99,$734.99,,Acer,1920 x 1080,256,,Windows 10,Intel,4,1.6 GHz,8 GB,13.3in
a1166,w724,Acer Laptop Intel Core i5 1.60 GHz 8 GB Ram 256 GB SSD Windows 10 Home (Certified Refurbished),$617.99,$753.04,,Acer,1920 x 1080,256,,Windows 10,Intel,4,1.6 GHz,8 GB,13.3in
